1058.54239238168,985.619952330563,976.30811538427,1084.98280366741,1079.00421397564,1001.58939559511,971.422025065774,1084.16892924248,1031.79497894548,995.495086750655,1037.61590076976,960.953562088645,1040.31673652473,1082.87175991024,984.207024084182,967.389361368647,978.93845498108
1009.18565644408,995.898622069187,1013.18555454348,993.476436659063,1030.87591375225,897.956442905049,995.425327827207,974.720751317417,990.135887645706,1013.58993825474,973.897632461831,1086.5520580602,919.363143373589,1022.1903842233,910.055292339675,1026.21946691305,949.227516020691
969.378695624505,911.397755180404,1043.63460519566,1026.16386076827,998.298145206127,973.502401210048,1094.97974249197,1043.83378433954,1055.42964807382,966.740977877753,1027.82555101836,1051.60210833676,945.498736629441,974.839871927664,988.985335314875,1033.0347358043,898.430559084799
877.662482944395,955.992162653174,1039.52371421041,976.503838459801,962.319522223475,998.64435088149,904.896531643903,946.478310645149,928.580223753218,915.121415282905,997.885321847386,880.988463942595,979.776069875805,963.160137995554,933.81333793578,993.643569840264,959.344995767407
1431.83467172585,1391.18704539459,1366.89711392839,1441.03419353909,1123.7732246853,977.485644711252,1017.88651940989,958.721295283616,871.365318161499,859.402813591008,620.898176804493,409.967775712159,424.775622197372,320.92044602196,0,33.7567823114761,0
1508.68075862031,1464.55834323812,1408.46386656202,1391.25445818615,1154.20157307701,983.7243349263,949.669467133503,916.155010394316,946.255420107101,1020.34947183647,627.4180552293,441.652471710062,363.97374887747,295.893259771068,40.3457570556404,41.5359081294704,0
1497.99824449901,1502.53275516832,1393.31038826768,1424.57124052331,1165.23865918668,923.388264405517,1004.52324398618,963.571323664127,979.072625671438,888.330114503349,652.826222494663,457.262266551265,424.706578500078,171.976893614673,20.6213871322701,0,20.3906611582239
1349.45697074562,1478.57759257697,1418.23749649797,1423.38504883508,1074.1503147253,1063.87908514546,993.410459823263,970.250311221111,943.629043965985,828.430477568466,636.676692686931,373.635423183198,460.533685699014,244.505740942566,20.0316499484639,0,0
2172.51780496681,2047.15404340366,1972.95314892459,1947.45636684243,1469.35767640288,1347.46567619554,1429.24636645588,1385.34086770943,1287.05590238763,1293.9769294575,925.731086468111,628.685160262993,546.285976243568,161.102559127501,18.3424592677396,58.4458485076215,5.30155319374476
2070.9413483085,1977.53304627904,1967.56261728128,1898.66481856239,1520.83628174338,1323.15935903548,1364.77044676435,1375.93695738728,1428.23964557491,1262.31208318339,870.17831518503,699.107665439313,605.532519200126,222.954587847216,14.0216872689633,11.6057535289306,53.0281176928113
2052.69480481064,2071.79161645643,2097.10711871324,1939.25243604425,1446.56144903238,1495.80940300118,1333.32180634379,1370.25875589624,1388.5068248872,1253.40122675503,806.240808547847,626.226390154175,718.821200276255,141.819231195733,30.6874471478629,43.5174221476516,56.4546531536427
2042.67752013393,2039.29255472765,2007.03501334722,1964.94943916126,1459.53881911694,1317.07616758802,1380.24543620141,1390.28409215613,1382.57894663298,1204.7070303834,853.726170100846,555.008654208258,495.079587937609,225.692955077846,57.7052500048327,0,0
2935.59316575078,2960.85436710704,2902.58630483976,2664.21621558132,1993.12439944014,1909.73439590314,1971.96223706373,1927.08876566678,1943.53990603329,1786.69252689107,1120.53189987596,975.208958758353,728.233321959834,164.141961883777,42.2012637307162,40.5535606780796,70.8286750800683
2903.89259721878,2991.61504746914,2945.99399001209,2738.71045311174,2099.23125573726,2045.40010180084,2009.13166945425,2057.42907377736,1931.66257925892,1706.89394384848,987.389007660431,914.765434682414,869.880440189496,152.901669779887,65.154252666627,0,0
2916.2279700263,2966.06073390443,2993.9624256105,2663.58213965439,2071.36707175484,1900.39581955923,1933.03856223916,1976.17383241917,1937.20470836166,1701.25493978695,1029.44294801472,959.813641357561,785.940471954303,77.5708309439278,0,9.5052112773541,14.9442553329485
2913.67125167275,2967.64035354921,2948.36781127447,2666.69495912888,2056.20984181831,2010.89913227042,2008.16044681468,2063.24537286201,1976.88520110489,1805.77649117666,1075.51123059911,943.165994567053,743.740310333709,115.5748621475,0,0,0
4262.16995640629,4273.50137108862,4106.50101526709,3649.90689885162,2862.63266215732,2824.07055649182,2877.29965954709,2839.61206443399,2752.76441298156,2349.80622160694,1370.49777741017,1415.59788869399,987.69935673494,114.829311308951,0,0,0
4215.88173531799,4237.03260016986,4222.80134954277,3800.76609858657,2873.28368865591,2807.66662208536,2767.58172380917,2757.38629298757,2765.00541928437,2399.66937210168,1458.9066200078,1453.97316411388,1055.27732517715,113.538167911186,0,0,0
4156.35744824936,4247.76263773893,4200.16543353069,3762.47517373748,2887.55538855081,2864.09204030823,2716.44353367477,2835.81135727236,2803.44637480849,2342.46964817745,1457.58061518566,1468.77150514115,1075.45759199966,126.074026837352,0,0,51.8020042666843
4216.48009396145,4159.05165707056,4147.04070118586,3746.51061205926,2791.11725912511,2773.50072304804,2841.29236925831,2772.86366504285,2756.05345807337,2421.41223730916,1428.97342006016,1345.22800194395,974.768654697893,36.0349219376451,35.5157695707386,0,0
6052.35554861443,5978.71939242297,5937.00892956175,5235.04896631387,4076.4653347594,4046.4415867571,4070.59996993015,4002.67129779939,4005.33938740587,3310.47893722347,2103.49796745535,1954.51804618893,1420.5675642121,134.239257225876,0,0,81.1250696033767
5995.38390777321,6026.96425794912,5958.3441165698,5206.56470112233,4076.7403163975,4102.134862867,4040.51022577085,4015.77761763648,3941.15706270258,3370.43377244185,2057.88212994138,2026.2480987782,1455.06160605886,27.2348991254482,0,0,0
5986.71542345891,6080.54681712202,5970.76709585195,5272.22012416747,4061.08210255691,4020.68068543301,3917.65459706384,4056.52361961077,3878.88420662948,3343.4888276392,2027.39599078748,1980.98333514443,1331.81164628341,16.6365677435164,0,35.0642512853608,55.9825260715014
6048.10836919682,5970.53021033607,5956.77479354234,5352.04321322639,4107.19153153542,3896.1676623699,4076.37629372087,4051.57859990052,3954.33276816834,3290.35970819067,2020.05513206493,2018.0795173171,1377.14667150692,16.6611350797205,0,0,0
8650.05435243011,8670.49548760732,8491.19110926614,7376.80584839161,5744.93659424687,5742.85833556997,5812.47200051242,5759.74550560224,5613.39557987953,4679.13093881883,2939.30956097454,2724.35482991286,1885.29436598566,166.903786825023,0,0,40.4639670856363
8701.41337204073,8643.47304044425,8455.9361478245,7368.91386191788,5755.76467388147,5812.7719815855,5886.81347554933,5840.76520406002,5605.98757472682,4524.08076789829,2844.77333506124,2825.77600486901,1779.74406410112,1.05927576310473,0,0,66.4138275832767
8727.76160893665,8618.89716534254,8492.72661211933,7422.95478542141,5772.92361181304,5791.96674899613,5791.85896587822,5733.46455847528,5588.54604738765,4611.32631778635,2884.59571931781,2756.39582483135,1881.2025181369,20.9566575183231,0,0,0
